84.800,0.234,58.392,0.234
85.000,0.234,58.315,0.234
85.200,0.234,58.382,0.234
85.400,0.233,58.430,0.233
85.600,0.233,58.537,0.233
85.800,0.232,58.573,0.232
86.000,0.229,58.966,0.229
86.200,0.231,58.816,0.231
86.400,0.231,58.738,0.231
86.600,0.230,58.922,0.230
86.800,0.228,59.118,0.228
87.000,0.228,59.095,0.228
87.200,0.229,59.070,0.229
87.400,0.229,59.011,0.229
87.600,0.228,59.152,0.228
87.800,0.228,59.149,0.228
88.000,0.228,59.111,0.228
88.200,0.228,59.127,0.228
88.400,0.225,59.508,0.225
88.600,0.227,59.313,0.227
88.800,0.226,59.389,0.226
89.000,0.227,59.252,0.227
89.200,0.225,59.506,0.225
89.400,0.225,59.578,0.225
89.600,0.226,59.436,0.226
89.800,0.226,59.434,0.226
90.000,0.225,59.563,0.225
90.200,0.222,59.960,0.222
90.400,0.222,59.968,0.222
90.600,0.223,59.793,0.223
90.800,0.223,59.808,0.223
91.000,0.222,60.015,0.222
91.200,0.222,60.027,0.222
91.400,0.222,59.988,0.222
91.600,0.221,60.173,0.221
91.800,0.221,60.138,0.221
92.000,0.220,60.314,0.220
92.200,0.219,60.329,0.219
92.400,0.220,60.231,0.220
92.600,0.221,60.165,0.221
92.800,0.220,60.291,0.220
93.000,0.218,60.600,0.218
93.200,0.219,60.461,0.219
93.400,0.218,60.523,0.218
93.600,0.218,60.554,0.218
93.800,0.217,60.676,0.217
94.000,0.215,60.923,0.215
94.200,0.215,60.989,0.215
94.400,0.217,60.655,0.217
94.600,0.216,60.857,0.216
94.800,0.214,61.127,0.214
95.000,0.215,60.958,0.215
95.200,0.214,61.148,0.214
95.400,0.213,61.185,0.213
95.600,0.214,61.119,0.214
95.800,0.214,61.054,0.214
96.000,0.213,61.180,0.213
96.200,0.213,61.199,0.213
96.400,0.212,61.374,0.212
96.600,0.212,61.356,0.212
96.800,0.210,61.713,0.210
97.000,0.212,61.435,0.212
97.200,0.211,61.485,0.211
97.400,0.210,61.591,0.210
97.600,0.210,61.593,0.210
97.800,0.209,61.798,0.209
98.000,0.210,61.711,0.210
98.200,0.209,61.799,0.209
98.400,0.209,61.866,0.209
98.600,0.208,62.012,0.208
98.800,0.208,61.978,0.208
99.000,0.207,62.120,0.207
99.200,0.206,62.188,0.206
99.400,0.206,62.161,0.206
99.600,0.207,62.077,0.207
99.800,0.206,62.166,0.206
100.000,0.206,62.270,0.206
100.200,0.206,62.268,0.206
100.400,0.207,62.120,0.207
100.600,0.206,62.284,0.206
100.800,0.204,62.518,0.204
101.000,0.205,62.397,0.205
101.200,0.205,62.383,0.205
101.400,0.204,62.541,0.204
101.600,0.204,62.501,0.204
101.800,0.203,62.665,0.203
102.000,0.203,62.634,0.203
102.200,0.202,62.749,0.202
102.400,0.202,62.735,0.202
102.600,0.201,62.898,0.201
102.800,0.201,62.967,0.201
103.000,0.200,63.029,0.200
103.200,0.199,63.178,0.199
103.400,0.201,62.906,0.201
103.600,0.200,63.089,0.200
103.800,0.200,63.032,0.200
104.000,0.200,63.138,0.200
104.200,0.200,63.093,0.200
104.400,0.199,63.301,0.199
104.600,0.198,63.362,0.198
104.800,0.199,63.288,0.199
105.000,0.200,63.113,0.200
105.200,0.198,63.442,0.198
105.400,0.198,63.400,0.198
105.600,0.198,63.412,0.198
105.800,0.196,63.641,0.196
106.000,0.197,63.559,0.197
106.200,0.196,63.692,0.196
106.400,0.196,63.633,0.196
106.600,0.196,63.751,0.196
106.800,0.195,63.805,0.195
107.000,0.195,63.818,0.195
107.200,0.194,64.000,0.194
107.400,0.194,63.916,0.194
107.600,0.194,63.986,0.194
107.800,0.194,64.000,0.194
108.000,0.194,63.968,0.194
108.200,0.192,64.271,0.192
108.400,0.193,64.116,0.193
108.600,0.193,64.180,0.193
108.800,0.191,64.367,0.191
109.000,0.191,64.470,0.191
109.200,0.190,64.567,0.190
109.400,0.191,64.388,0.191
109.600,0.191,64.345,0.191
109.800,0.190,64.543,0.190
110.000,0.191,64.477,0.191
110.200,0.190,64.554,0.190
110.400,0.190,64.496,0.190
110.600,0.191,64.453,0.191
110.800,0.189,64.725,0.189
111.000,0.188,64.793,0.188
111.200,0.187,64.992,0.187
111.400,0.188,64.803,0.188
111.600,0.187,64.941,0.187
111.800,0.187,64.961,0.187
112.000,0.187,64.962,0.187
112.200,0.187,65.036,0.187
112.400,0.187,64.962,0.187
112.600,0.187,64.967,0.187
112.800,0.186,65.141,0.186
113.000,0.185,65.353,0.185
113.200,0.184,65.471,0.184
113.400,0.184,65.453,0.184
113.600,0.185,65.373,0.185
113.800,0.184,65.411,0.184
114.000,0.184,65.535,0.184
114.200,0.183,65.578,0.183
114.400,0.183,65.570,0.183
114.600,0.183,65.637,0.183
114.800,0.183,65.659,0.183
115.000,0.183,65.655,0.183
115.200,0.182,65.772,0.182
115.400,0.181,65.945,0.181
115.600,0.183,65.686,0.183
115.800,0.183,65.670,0.183
116.000,0.182,65.702,0.182
116.200,0.182,65.783,0.182
116.400,0.180,66.053,0.180
116.600,0.181,65.843,0.181
116.800,0.181,65.984,0.181
117.000,0.180,66.018,0.180
117.200,0.179,66.168,0.179
117.400,0.180,65.998,0.180
117.600,0.178,66.301,0.178
117.800,0.179,66.275,0.179
118.000,0.178,66.310,0.178
118.200,0.179,66.294,0.179
118.400,0.178,66.355,0.178
118.600,0.177,66.553,0.177
118.800,0.178,66.376,0.178
119.000,0.177,66.579,0.177
119.200,0.177,66.496,0.177
119.400,0.177,66.500,0.177
119.600,0.177,66.563,0.177
119.800,0.177,66.581,0.177
120.000,0.178,66.385,0.178
120.200,0.177,66.506,0.177
120.400,0.177,66.565,0.177
120.600,0.176,66.729,0.176
120.800,0.175,66.833,0.175
121.000,0.175,66.826,0.175
121.200,0.175,66.842,0.175
121.400,0.174,66.956,0.174
121.600,0.175,66.806,0.175
121.800,0.173,67.147,0.173
122.000,0.174,66.960,0.174
122.200,0.173,67.082,0.173
122.400,0.173,67.158,0.173
122.600,0.172,67.304,0.172
122.800,0.172,67.238,0.172
123.000,0.172,67.319,0.172
123.200,0.172,67.258,0.172
123.400,0.171,67.499,0.171
123.600,0.171,67.502,0.171
123.800,0.172,67.313,0.172
124.000,0.172,67.323,0.172
124.200,0.171,67.493,0.171
124.400,0.170,67.621,0.170
124.600,0.170,67.627,0.170
124.800,0.170,67.604,0.170
125.000,0.170,67.630,0.170
125.200,0.170,67.617,0.170
125.400,0.170,67.636,0.170
125.600,0.168,67.920,0.168
125.800,0.169,67.838,0.169
126.000,0.168,67.996,0.168
126.200,0.169,67.819,0.169
126.400,0.168,67.976,0.168
126.600,0.168,67.947,0.168
126.800,0.166,68.214,0.166
127.000,0.168,67.979,0.168
127.200,0.167,68.043,0.167
127.400,0.167,68.075,0.167
127.600,0.166,68.189,0.166
127.800,0.167,68.094,0.167
128.000,0.166,68.267,0.166
128.200,0.166,68.279,0.166
128.400,0.166,68.293,0.166
128.600,0.165,68.456,0.165
128.800,0.164,68.495,0.164
129.000,0.166,68.263,0.166
129.200,0.164,68.559,0.164
129.400,0.163,68.708,0.163
129.600,0.163,68.683,0.163
129.800,0.165,68.470,0.165
130.000,0.163,68.737,0.163
130.200,0.164,68.516,0.164
130.400,0.164,68.559,0.164
130.600,0.165,68.404,0.165
130.800,0.163,68.731,0.163
131.000,0.163,68.774,0.163
131.200,0.161,68.972,0.161
131.400,0.162,68.859,0.162
131.600,0.163,68.780,0.163
131.800,0.161,69.035,0.161
132.000,0.161,69.026,0.161
132.200,0.161,68.953,0.161
132.400,0.160,69.150,0.160
132.600,0.160,69.189,0.160
132.800,0.161,69.086,0.161
133.000,0.161,69.063,0.161
133.200,0.161,69.080,0.161
133.400,0.160,69.198,0.160
133.600,0.160,69.255,0.160
133.800,0.158,69.441,0.158
134.000,0.159,69.307,0.159
134.200,0.159,69.387,0.159
134.400,0.159,69.367,0.159
134.600,0.158,69.496,0.158
134.800,0.159,69.323,0.159
135.000,0.158,69.564,0.158
135.200,0.158,69.434,0.158
135.400,0.158,69.469,0.158
135.600,0.156,69.776,0.156
135.800,0.156,69.871,0.156
136.000,0.156,69.892,0.156
136.200,0.155,70.024,0.155
136.400,0.156,69.805,0.156
136.600,0.156,69.818,0.156
136.800,0.155,70.045,0.155
137.000,0.156,69.852,0.156
137.200,0.154,70.118,0.154
137.400,0.154,70.142,0.154
137.600,0.154,70.097,0.154
137.800,0.154,70.078,0.154
138.000,0.154,70.110,0.154
138.200,0.155,70.017,0.155
138.400,0.154,70.142,0.154
138.600,0.153,70.298,0.153
138.800,0.152,70.482,0.152
139.000,0.153,70.275,0.153
139.200,0.152,70.473,0.152
139.400,0.153,70.374,0.153
139.600,0.152,70.549,0.152
139.800,0.152,70.422,0.152
140.000,0.153,70.258,0.153
140.200,0.152,70.401,0.152
140.400,0.151,70.692,0.151
140.600,0.151,70.580,0.151
140.800,0.151,70.670,0.151
141.000,0.150,70.786,0.150
141.200,0.151,70.654,0.151
141.400,0.150,70.800,0.150
141.600,0.150,70.721,0.150
141.800,0.149,70.940,0.149
142.000,0.149,70.889,0.149
142.200,0.150,70.754,0.150
142.400,0.149,70.955,0.149
142.600,0.150,70.808,0.150
142.800,0.150,70.853,0.150
143.000,0.149,71.017,0.149
143.200,0.147,71.207,0.147
143.400,0.148,71.078,0.148
143.600,0.147,71.217,0.147
143.800,0.148,71.153,0.148
144.000,0.147,71.251,0.147
144.200,0.147,71.278,0.147
144.400,0.147,71.230,0.147
144.600,0.147,71.269,0.147
144.800,0.146,71.407,0.146
145.000,0.146,71.396,0.146
145.200,0.146,71.498,0.146
145.400,0.146,71.490,0.146
145.600,0.146,71.478,0.146
145.800,0.146,71.490,0.146
146.000,0.143,71.867,0.143
146.200,0.146,71.524,0.146
146.400,0.144,71.797,0.144
146.600,0.144,71.861,0.144
146.800,0.143,71.957,0.143
147.000,0.144,71.721,0.144
147.200,0.144,71.836,0.144
147.400,0.143,71.864,0.143
147.600,0.144,71.720,0.144
147.800,0.144,71.819,0.144
148.000,0.143,71.926,0.143
148.200,0.143,71.885,0.143
148.400,0.143,71.895,0.143
148.600,0.142,72.125,0.142
148.800,0.143,71.957,0.143
149.000,0.142,72.183,0.142
149.200,0.143,71.863,0.143
149.400,0.142,72.163,0.142
149.600,0.141,72.291,0.141
149.800,0.142,72.185,0.142
150.000,0.141,72.215,0.141
150.200,0.140,72.522,0.140
150.400,0.140,72.407,0.140
150.600,0.141,72.312,0.141
150.800,0.142,72.147,0.142
151.000,0.141,72.296,0.141
151.200,0.141,72.351,0.141
151.400,0.141,72.316,0.141
151.600,0.139,72.531,0.139
151.800,0.140,72.457,0.140
152.000,0.141,72.338,0.141
152.200,0.139,72.572,0.139
152.400,0.140,72.520,0.140
152.600,0.139,72.560,0.139
152.800,0.139,72.628,0.139
153.000,0.138,72.826,0.138
153.200,0.138,72.713,0.138
153.400,0.138,72.758,0.138
153.600,0.139,72.594,0.139
153.800,0.139,72.692,0.139
154.000,0.136,73.156,0.136
154.200,0.136,73.042,0.136
154.400,0.138,72.851,0.138
154.600,0.136,73.063,0.136
154.800,0.138,72.858,0.138
155.000,0.138,72.851,0.138
155.200,0.136,73.114,0.136
155.400,0.138,72.805,0.138
155.600,0.137,73.013,0.137
155.800,0.137,72.901,0.137
156.000,0.136,73.102,0.136
156.200,0.136,73.129,0.136
156.400,0.136,73.151,0.136
156.600,0.135,73.310,0.135
156.800,0.136,73.167,0.136
157.000,0.135,73.335,0.135
157.200,0.135,73.337,0.135
157.400,0.134,73.535,0.134
157.600,0.134,73.396,0.134
157.800,0.133,73.612,0.133
158.000,0.134,73.511,0.134
158.200,0.133,73.586,0.133
158.400,0.133,73.692,0.133
158.600,0.133,73.695,0.133
158.800,0.132,73.820,0.132
159.000,0.133,73.612,0.133
159.200,0.132,73.773,0.132
159.400,0.133,73.652,0.133
159.600,0.131,73.900,0.131
159.800,0.131,73.903,0.131
160.000,0.131,73.887,0.131
160.200,0.132,73.758,0.132
160.400,0.131,73.953,0.131
160.600,0.132,73.866,0.132
160.800,0.131,73.947,0.131
161.000,0.131,73.975,0.131
161.200,0.130,74.084,0.130
161.400,0.131,73.894,0.131
161.600,0.131,73.943,0.131
161.800,0.131,74.019,0.131
162.000,0.129,74.301,0.129
162.200,0.129,74.292,0.129
162.400,0.129,74.284,0.129
162.600,0.130,74.048,0.130
162.800,0.130,74.170,0.130
163.000,0.128,74.532,0.128
163.200,0.128,74.406,0.128
163.400,0.129,74.372,0.129
163.600,0.128,74.412,0.128
163.800,0.128,74.410,0.128
164.000,0.129,74.297,0.129
164.200,0.128,74.559,0.128
164.400,0.128,74.525,0.128
164.600,0.127,74.590,0.127
164.800,0.127,74.619,0.127
165.000,0.127,74.681,0.127
165.200,0.127,74.663,0.127
165.400,0.126,74.795,0.126
165.600,0.128,74.519,0.128
165.800,0.126,74.734,0.126
166.000,0.127,74.565,0.127
166.200,0.127,74.656,0.127
166.400,0.126,74.793,0.126
166.600,0.126,74.860,0.126
166.800,0.125,75.051,0.125
167.000,0.126,74.822,0.126
167.200,0.124,75.136,0.124
167.400,0.127,74.701,0.127
167.600,0.125,74.942,0.125
167.800,0.124,75.182,0.124
168.000,0.124,75.231,0.124
168.200,0.123,75.274,0.123
168.400,0.124,75.206,0.124
168.600,0.124,75.165,0.124
168.800,0.123,75.326,0.123
169.000,0.125,74.981,0.125
169.200,0.123,75.349,0.123
169.400,0.123,75.383,0.123
169.600,0.124,75.217,0.124
169.800,0.123,75.272,0.123
170.000,0.123,75.403,0.123
170.200,0.121,75.623,0.121
170.400,0.123,75.339,0.123
170.600,0.122,75.534,0.122
170.800,0.122,75.494,0.122
171.000,0.122,75.581,0.122
171.200,0.122,75.511,0.122
171.400,0.123,75.367,0.123
171.600,0.122,75.540,0.122
171.800,0.121,75.739,0.121
172.000,0.121,75.679,0.121
172.200,0.121,75.708,0.121
172.400,0.120,75.820,0.120
172.600,0.119,75.955,0.119
